"id","name","updated_at","created_at","lookup_name","aliases","logo_url","ticker_symbol","website_url","pixel_placed_at","series_id"
"b0a4d580-3a3e-11ee-9068-9dc2938178ce","Supplement World Canada","2023-08-14 01:05:42.110841+00","2023-08-14 01:05:42.110841+00","supplementworldcanada",NULL,NULL,NULL,NULL,NULL,NULL
"4ed2f470-3a40-11ee-bcba-25d3861861f7","The National Lottery","2023-08-14 01:17:16.988739+00","2023-08-14 01:17:16.988739+00","thenationallottery",NULL,NULL,NULL,NULL,NULL,NULL
"374e03d0-3a6d-11ee-82ff-ff8674e24df1","ECHO-USA.com","2023-08-14 06:38:44.880256+00","2023-08-14 06:38:44.880256+00","echousacom",NULL,NULL,NULL,NULL,NULL,NULL
"17e29cc0-3c0e-11ee-90a9-c3606b71ff20","The Athletic Football Podcast","2023-08-16 08:22:52.307694+00","2023-08-16 08:22:52.307694+00","theathleticfootballpodcast",NULL,NULL,NULL,NULL,NULL,NULL
"32fe4b40-39c9-11ee-81d2-1be4eafc90b8","Mazen ","2023-08-13 11:04:40.190077+00","2023-08-13 11:04:40.190077+00","mazen",NULL,NULL,NULL,NULL,NULL,NULL
"5a778210-3981-11ee-b6e9-61e7ce64fee3","James Hardie Industries","2023-08-13 02:30:22.647858+00","2023-08-13 02:30:22.647858+00","jameshardieindustries",NULL,NULL,NULL,NULL,NULL,NULL
"63401e30-3999-11ee-bce9-f1a615f7193b","Champ Sport","2023-08-13 05:22:25.308478+00","2023-08-13 05:22:25.308478+00","champsport",NULL,NULL,NULL,NULL,NULL,NULL
"11b11a50-3bb6-11ee-91af-e1d8f46227ff","The Badass Podcast","2023-08-15 21:52:46.206804+00","2023-08-15 21:52:46.206804+00","thebadasspodcast",NULL,NULL,NULL,NULL,NULL,NULL
"54aee0b0-3bf4-11ee-9c16-7f2fb006a67e","Velocity Global","2023-08-16 05:18:27.394335+00","2023-08-16 05:18:27.394335+00","velocityglobal",NULL,NULL,NULL,NULL,NULL,NULL
"c55ad150-3d77-11ee-8dc6-b9d313bfc956","Mozaics","2023-08-18 03:31:51.660081+00","2023-08-18 03:31:51.660081+00","mozaics",NULL,NULL,NULL,NULL,NULL,NULL
"d459eb73-0ec2-4119-98fe-1a292a5a76e9","americanbeautybysarah","2023-08-13 15:29:01.85383+00","2023-08-13 15:29:01.85383+00","americanbeautybysarah",NULL,NULL,NULL,NULL,NULL,NULL
"ddcd7c00-39d6-11ee-84f3-5b8b381e9ef8","SpiritHound","2023-08-13 12:42:30.216648+00","2023-08-13 12:42:30.216648+00","spirithound",NULL,NULL,NULL,NULL,NULL,NULL
"3af7b7e0-39de-11ee-b6b6-eb6e4d37d3d8","F1 23","2023-08-13 13:35:12.99631+00","2023-08-13 13:35:12.99631+00","f123",NULL,NULL,NULL,NULL,NULL,NULL
"92556b00-3d7a-11ee-afc8-999a3d61a421","Slaw","2023-08-18 03:51:54.551826+00","2023-08-18 03:51:54.551826+00","slaw",NULL,NULL,NULL,NULL,NULL,NULL
"1300b3c0-3d82-11ee-b84b-a529ef47e731","Women's Running stories","2023-08-18 04:45:36.900191+00","2023-08-18 04:45:36.900191+00","womensrunningstories",NULL,NULL,NULL,NULL,NULL,NULL
"4e890da0-3cc6-11ee-9dfb-111b162f0bc5","Spike Support Formula","2023-08-17 06:21:31.398141+00","2023-08-17 06:21:31.398141+00","spikesupportformula",NULL,NULL,NULL,NULL,NULL,NULL
"ae0c3c60-3cc7-11ee-94eb-45133ba24c95","Garnier","2023-08-17 06:31:21.135274+00","2023-08-17 06:31:21.135274+00","garnier",NULL,NULL,NULL,NULL,NULL,NULL
"14a054e0-3cd0-11ee-b1ac-7fdad82303e0","Aurora VPN","2023-08-17 07:31:29.205981+00","2023-08-17 07:31:29.205981+00","auroravpn",NULL,NULL,NULL,NULL,NULL,NULL
"ff1091b2-eba7-4325-bb39-960c56c47d10","realwomensclub","2023-08-13 16:13:15.896626+00","2023-08-13 16:13:15.896626+00","realwomensclub",NULL,NULL,NULL,NULL,NULL,NULL
"0a12a6d0-3cd1-11ee-9b4b-85765c3ad95d","The EY Better Finance Podcast","2023-08-17 07:38:20.997342+00","2023-08-17 07:38:20.997342+00","theeybetterfinancepodcast",NULL,NULL,NULL,NULL,NULL,NULL
"fad054e0-3cd2-11ee-8884-5dfde92e0b04","Emergen-C Crystals","2023-08-17 07:52:14.383233+00","2023-08-17 07:52:14.383233+00","emergenccrystals",NULL,NULL,NULL,NULL,NULL,NULL
"04169530-3cda-11ee-a773-013eda5494c1","Pilot Supplies","2023-08-17 08:42:36.418713+00","2023-08-17 08:42:36.418713+00","pilotsupplies",NULL,NULL,NULL,NULL,NULL,NULL
"4f83c280-3ce0-11ee-883d-13a4b0aaf925","Royal London","2023-08-17 09:27:39.949169+00","2023-08-17 09:27:39.949169+00","royallondon",NULL,NULL,NULL,NULL,NULL,NULL
"df23fb99-a069-4fac-a082-aad7caccfb34","RBC Capital Markets","2023-08-13 18:17:28.731686+00","2023-08-13 18:17:28.731686+00","rbccapitalmarkets",NULL,NULL,NULL,NULL,NULL,NULL
"4c831030-3ce1-11ee-883d-13a4b0aaf925","Rockstar Energy","2023-08-17 09:34:44.409509+00","2023-08-17 09:34:44.409509+00","rockstarenergy",NULL,NULL,NULL,NULL,NULL,NULL
"a6b53e90-3ce4-11ee-9c73-db1a36fc04b0","Neighborhood Ventures","2023-08-17 09:58:44.223227+00","2023-08-17 09:58:44.223227+00","neighborhoodventures",NULL,NULL,NULL,NULL,NULL,NULL
"6afd1dc0-3d82-11ee-b09c-65e927e06514","Almanac","2023-08-18 04:48:04.518783+00","2023-08-18 04:48:04.518783+00","almanac",NULL,NULL,NULL,NULL,NULL,NULL
"c01377b0-3ce6-11ee-989d-4f6649d2d5e7","Bareface","2023-08-17 10:13:45.777901+00","2023-08-17 10:13:45.777901+00","bareface",NULL,NULL,NULL,NULL,NULL,NULL
"e69535e0-3cf0-11ee-a506-47b3d0114073","Podurama","2023-08-17 11:26:25.350437+00","2023-08-17 11:26:25.350437+00","podurama",NULL,NULL,NULL,NULL,NULL,NULL
"307a2770-3cf5-11ee-bb14-c1ed1291408d","Employees Only Podcast","2023-08-17 11:57:07.309478+00","2023-08-17 11:57:07.309478+00","employeesonlypodcast",NULL,NULL,NULL,NULL,NULL,NULL
"ed0f3a00-3cfb-11ee-be9d-515de3df9da5","AMCFYC","2023-08-17 12:45:20.679338+00","2023-08-17 12:45:20.679338+00","amcfyc",NULL,NULL,NULL,NULL,NULL,NULL
"8b7f3960-3cfc-11ee-9716-bdfd93585847","USA Homeowner Insurance","2023-08-17 12:49:46.493272+00","2023-08-17 12:49:46.493272+00","usahomeownerinsurance",NULL,NULL,NULL,NULL,NULL,NULL
"42666d40-3cff-11ee-9f16-0b2dde6f7572","United States Border Patrol","2023-08-17 13:09:12.346641+00","2023-08-17 13:09:12.346641+00","unitedstatesborderpatrol",NULL,NULL,NULL,NULL,NULL,NULL
"71f46f50-3bb8-11ee-b44d-2514d638d02e","Walking Liberty half dollar","2023-08-15 22:09:46.703238+00","2023-08-15 22:09:46.703238+00","walkinglibertyhalfdollar",NULL,NULL,NULL,NULL,NULL,NULL
"ad4a13e0-3d82-11ee-b09c-65e927e06514","Shelter Movers","2023-08-18 04:49:55.753139+00","2023-08-18 04:49:55.753139+00","sheltermovers",NULL,NULL,NULL,NULL,NULL,NULL
"842d70e0-3d07-11ee-8024-abb37304ef99","SmartHub ","2023-08-17 14:08:18.676508+00","2023-08-17 14:08:18.676508+00","smarthub",NULL,NULL,NULL,NULL,NULL,NULL
"e0c1f170-3d87-11ee-8606-cf7b6f18fb88","Paulson & Nace, PLLC","2023-08-18 05:27:09.639842+00","2023-08-18 05:27:09.639842+00","paulsonnacepllc",NULL,NULL,NULL,NULL,NULL,NULL
"1b122cc0-3d09-11ee-ad8c-d923f392309c","LBS University Avenue","2023-08-17 14:19:41.335226+00","2023-08-17 14:19:41.335226+00","lbsuniversityavenue",NULL,NULL,NULL,NULL,NULL,NULL
"59106230-3d09-11ee-ba23-35b7a24fcb85","Mega","2023-08-17 14:21:25.342234+00","2023-08-17 14:21:25.342234+00","mega",NULL,NULL,NULL,NULL,NULL,NULL
"41abf5e0-3d0a-11ee-aa47-a5a1602f7c3b","John Lewis & Partners","2023-08-17 14:27:55.591869+00","2023-08-17 14:27:55.591869+00","johnlewispartners",NULL,NULL,NULL,NULL,NULL,NULL
"c2f6d6d0-3d0d-11ee-9169-15ca3aed0074","Extenze HT","2023-08-17 14:53:01.000088+00","2023-08-17 14:53:01.000088+00","extenzeht",NULL,NULL,NULL,NULL,NULL,NULL
"303e0a00-3d0f-11ee-9ba1-cbbe35f2debc","Eugenics ","2023-08-17 15:03:13.835247+00","2023-08-17 15:03:13.835247+00","eugenics",NULL,NULL,NULL,NULL,NULL,NULL
"df9873c0-3d12-11ee-a948-2bc3e5dad111","FS-1 Concepts","2023-08-17 15:29:36.513999+00","2023-08-17 15:29:36.513999+00","fs1concepts",NULL,NULL,NULL,NULL,NULL,NULL
"149b32e0-3d1f-11ee-83bb-d90f0328fcfd","The Collective Podcast","2023-08-17 16:56:59.414474+00","2023-08-17 16:56:59.414474+00","thecollectivepodcast",NULL,NULL,NULL,NULL,NULL,NULL
"88faf9e0-3d88-11ee-958a-d1d0fb81a480","Turf Center Lawns, Inc.","2023-08-18 05:31:51.811931+00","2023-08-18 05:31:51.811931+00","turfcenterlawnsinc",NULL,NULL,NULL,NULL,NULL,NULL
"7101e8f0-3d2c-11ee-a60c-eb81dcc688e8","Key City Brewing","2023-08-17 18:32:37.894344+00","2023-08-17 18:32:37.894344+00","keycitybrewing",NULL,NULL,NULL,NULL,NULL,NULL
"d9e9a2e0-3d8b-11ee-bd15-21a1c3b1af95","Operation Underground Railroad","2023-08-18 05:55:36.08742+00","2023-08-18 05:55:36.08742+00","operationundergroundrailroad",NULL,NULL,NULL,NULL,NULL,NULL
"45d88d20-3d4d-11ee-87c2-673c0e274bd6","Tesco Bank ","2023-08-17 22:27:38.873658+00","2023-08-17 22:27:38.873658+00","tescobank",NULL,NULL,NULL,NULL,NULL,NULL
"ff4c7140-3d4d-11ee-b2f5-eb27ac7416e3","BevMo!","2023-08-17 22:32:50.013118+00","2023-08-17 22:32:50.013118+00","bevmo!",NULL,NULL,NULL,NULL,NULL,NULL
"f718c7e0-3d92-11ee-881f-71fb40596b5c","Latino Rebels","2023-08-18 06:46:31.520311+00","2023-08-18 06:46:31.520311+00","latinorebels",NULL,NULL,NULL,NULL,NULL,NULL
"89e60a10-3d70-11ee-8f4d-c99bd1d608e8","AlphaSense ","2023-08-18 02:40:05.43002+00","2023-08-18 02:40:05.43002+00","alphasense",NULL,NULL,NULL,NULL,NULL,NULL
"9b6b0820-3db2-11ee-8257-6dd9899c2547","Underdog","2023-08-18 10:33:01.610588+00","2023-08-18 10:33:01.610588+00","underdog",NULL,NULL,NULL,NULL,NULL,NULL
"79b2cf00-3d9f-11ee-b44a-51ad3ce02183","Jif Peanut Butter","2023-08-18 08:16:04.599356+00","2023-08-18 08:16:04.599356+00","jifpeanutbutter",NULL,NULL,NULL,NULL,NULL,NULL
"f9f3c160-3d9f-11ee-83d5-671b669a9bef","Spring","2023-08-18 08:19:39.77334+00","2023-08-18 08:19:39.77334+00","spring",NULL,NULL,NULL,NULL,NULL,NULL
"3986c040-3da3-11ee-bd80-87d7fa564819","Dear Alana","2023-08-18 08:42:54.925212+00","2023-08-18 08:42:54.925212+00","dearalana",NULL,NULL,NULL,NULL,NULL,NULL
"69afb230-3dae-11ee-8257-6dd9899c2547","Car Insurance Quotes Online","2023-08-18 10:03:00.180781+00","2023-08-18 10:03:00.180781+00","carinsurancequotesonline",NULL,NULL,NULL,NULL,NULL,NULL
"ef945140-3b19-11ee-8dd4-8556415307cc","‎The Whole Story with Anderson Cooper ","2023-08-15 03:15:07.486585+00","2023-08-15 03:15:07.486585+00","thewholestorywithandersoncooper",NULL,NULL,NULL,NULL,NULL,NULL
"a30b617e-5570-48f9-9700-5686c9df894b","Novak's house","2023-09-11 23:25:32.570929+00","2023-09-11 23:25:32.570929+00","novakshouse",NULL,NULL,NULL,NULL,NULL,NULL
"333d51d0-4dda-11ee-b88d-33eacc5cb7cd","Grupo Modelo","2023-09-07 23:56:45.297764+00","2023-09-07 23:56:45.297764+00","grupomodelo",NULL,NULL,NULL,NULL,NULL,NULL
"fe72bfdd-8814-4e6d-aa36-41ae0ff4c697","Help At Home","2023-09-11 23:34:11.674596+00","2023-09-11 23:34:11.674596+00","helpathome",NULL,NULL,NULL,NULL,NULL,NULL
"ab8d0fb0-510c-11ee-b1cd-ef76d9f2f0ff","Stops ","2023-09-12 01:35:35.478202+00","2023-09-12 01:35:35.478202+00","stops",NULL,NULL,NULL,NULL,NULL,NULL
"d40f8220-4df0-11ee-8922-59e7bf807276","BetSquad","2023-09-08 02:38:44.034526+00","2023-09-08 02:38:44.034526+00","betsquad",NULL,NULL,NULL,NULL,NULL,NULL
"df850810-4e03-11ee-aa25-814712cacfdb","Lash Blast","2023-09-08 04:55:03.704843+00","2023-09-08 04:55:03.704843+00","lashblast",NULL,NULL,NULL,NULL,NULL,NULL
"5e482550-4e0a-11ee-9181-97a28fde615c","Clayton & Crume","2023-09-08 05:41:33.355118+00","2023-09-08 05:41:33.355118+00","claytoncrume",NULL,NULL,NULL,NULL,NULL,NULL
"c367ae30-4d6d-11ee-8a58-bb40efe4c41c","Practice","2023-09-07 11:00:32.028953+00","2023-09-07 11:00:32.028953+00","practice",NULL,NULL,NULL,NULL,NULL,NULL
"5b632300-5119-11ee-9c6d-4fb501aa5153","Shirtgood","2023-09-12 03:06:24.446759+00","2023-09-12 03:06:24.446759+00","shirtgood",NULL,NULL,NULL,NULL,NULL,NULL
"f1e0e8d0-4cbe-11ee-80e7-d31d8ff796b5","SGLambChops","2023-09-06 14:09:08.069602+00","2023-09-06 14:09:08.069602+00","sglambchops",NULL,NULL,NULL,NULL,NULL,NULL
"479817d0-511f-11ee-ba74-5deb2bfe7ed0","The Creator","2023-09-12 03:48:48.21253+00","2023-09-12 03:48:48.21253+00","thecreator",NULL,NULL,NULL,NULL,NULL,NULL
"9b3069c0-49df-11ee-804f-e7b092108b99","Limb-Girdle Muscular Dystrophy ","2023-09-02 22:25:22.529874+00","2023-09-02 22:25:22.529874+00","limbgirdlemusculardystrophy",NULL,NULL,NULL,NULL,NULL,NULL
"bdac7b80-4d89-11ee-a977-1d1704a60f49"," Devy Sciences","2023-09-07 14:20:48.317539+00","2023-09-07 14:20:48.317539+00","devysciences",NULL,NULL,NULL,NULL,NULL,NULL
"5c0ad130-4d96-11ee-97cb-51808fd91430","KetoMed","2023-09-07 15:51:07.981921+00","2023-09-07 15:51:07.981921+00","ketomed",NULL,NULL,NULL,NULL,NULL,NULL
"0a31f780-517e-11ee-80fb-41b41b2e8aab","Talgov.com","2023-09-12 15:07:07.387814+00","2023-09-12 15:07:07.387814+00","talgovcom",NULL,NULL,NULL,NULL,NULL,NULL
"99864ca0-4d97-11ee-a905-59e728b889c4"," American Filth","2023-09-07 16:00:00.627737+00","2023-09-07 16:00:00.627737+00","americanfilth",NULL,NULL,NULL,NULL,NULL,NULL
"05f57b60-5133-11ee-8edb-9b0921319dc3","Kard","2023-09-12 06:10:08.03099+00","2023-09-12 06:10:08.03099+00","kard",NULL,NULL,NULL,NULL,NULL,NULL
"9e8596c0-3b0e-11ee-b22c-db20d905a33d","The Dive - A League of Legends Esports Podcast The Dive","2023-08-15 01:54:07.027718+00","2023-08-15 01:54:07.027718+00","thedivealeagueoflegendsesportspodcastthedive",NULL,NULL,NULL,NULL,NULL,NULL
"5d7f0280-3b3e-11ee-bbb7-8d69d04618ac","Locked On MLB - Daily Podcast On Major League Baseball","2023-08-15 07:35:53.770303+00","2023-08-15 07:35:53.770303+00","lockedonmlbdailypodcastonmajorleaguebaseball",NULL,NULL,NULL,NULL,NULL,NULL
"5ecb6dc0-5139-11ee-a21a-dd8cebf37a8f","TYK2","2023-09-12 06:55:34.054348+00","2023-09-12 06:55:34.054348+00","tyk2",NULL,NULL,NULL,NULL,NULL,NULL
"e70e8020-38b4-11ee-aa31-ab08a6f3a9f3","Winning Time: The Rise of the Lakers Dynasty","2023-08-12 02:06:51.690737+00","2023-08-12 02:06:51.690737+00","winningtimetheriseofthelakersdynasty",NULL,NULL,NULL,NULL,NULL,NULL
"6e94e29a-75b1-497b-adc3-bf7f42d63aed","Sky Corban the Truth","2023-08-12 20:48:44.912967+00","2023-08-12 20:48:44.912967+00","skycorbanthetruth",NULL,NULL,NULL,NULL,NULL,NULL
"d7bdd000-3a5b-11ee-8b57-2dc00429a9db","Higher Landing: Career Management Services","2023-08-14 04:34:23.112041+00","2023-08-14 04:34:23.112041+00","higherlandingcareermanagementservices",NULL,NULL,NULL,NULL,NULL,NULL
"a9b1da90-3a64-11ee-a05a-e3c1d9d544ef"," Chicks love Olive Oil ","2023-08-14 05:37:31.331177+00","2023-08-14 05:37:31.331177+00","chicksloveoliveoil",NULL,NULL,NULL,NULL,NULL,NULL
"902af2a0-3b45-11ee-ab1b-e511ba03c937","A Thing or Two with Claire and Erica Dear Media","2023-08-15 08:27:25.266603+00","2023-08-15 08:27:25.266603+00","athingortwowithclaireandericadearmedia",NULL,NULL,NULL,NULL,NULL,NULL
"ad299a18-572a-4c03-b4c8-8901808af3fa","Serial Productions and The New York Times","2023-08-13 18:02:22.964018+00","2023-08-13 18:02:22.964018+00","serialproductionsandthenewyorktimes",NULL,NULL,NULL,NULL,NULL,NULL
"dea6c5a0-3981-11ee-9f0a-07632ffdd50b","PNC National Center for Entrepreneurship","2023-08-13 02:34:04.418563+00","2023-08-13 02:34:04.418563+00","pncnationalcenterforentrepreneurship",NULL,NULL,NULL,NULL,NULL,NULL
"727ba770-3999-11ee-b6ab-f9bee1841639","Champs Sports","2023-08-13 05:22:50.861934+00","2023-08-13 05:22:50.861934+00","champssports",NULL,NULL,NULL,NULL,NULL,NULL
"f84bf4d4-ca2b-4310-9ba4-9f67dbef5b90","Sattva","2023-08-13 20:33:20.817871+00","2023-08-13 20:33:20.817871+00","sattva",NULL,NULL,NULL,NULL,NULL,NULL
"8f141b90-3a6d-11ee-a2cb-15efa0393a5f","Ukora","2023-08-14 06:41:12.144713+00","2023-08-14 06:41:12.144713+00","ukora",NULL,NULL,NULL,NULL,NULL,NULL
"0155af60-3a88-11ee-b1c2-21d172f3278c","Black Stories. Black Truths. : NPR","2023-08-14 09:50:30.748571+00","2023-08-14 09:50:30.748571+00","blackstoriesblacktruthsnpr",NULL,NULL,NULL,NULL,NULL,NULL
"b037cae0-3b46-11ee-9a34-514a88311519","90 Day: The Last Resort Sessions","2023-08-15 08:35:28.533848+00","2023-08-15 08:35:28.533848+00","90daythelastresortsessions",NULL,NULL,NULL,NULL,NULL,NULL
"6c8d8eb0-513f-11ee-9f30-ede1d43ce298","Too Niche?","2023-09-12 07:38:54.116057+00","2023-09-12 07:38:54.116057+00","tooniche?",NULL,NULL,NULL,NULL,NULL,NULL
"f9c41bea-3f4c-4fe9-90f7-a762814375ee","Discount Lots","2023-09-12 21:53:40.841115+00","2023-09-12 21:53:40.841115+00","discountlots",NULL,NULL,NULL,NULL,NULL,NULL
"5eae9ec8-4ae8-4e50-af4f-46e896c4ae44","Kind Breakfast","2023-09-12 21:56:10.589468+00","2023-09-12 21:56:10.589468+00","kindbreakfast",NULL,NULL,NULL,NULL,NULL,NULL
"1c4ba99f-049d-43b6-9fb2-a451432d0010","Time Magic","2023-09-12 22:04:30.219321+00","2023-09-12 22:04:30.219321+00","timemagic",NULL,NULL,NULL,NULL,NULL,NULL
"6f013f10-5145-11ee-8168-e32460fa85fc","OMGYES.com","2023-09-12 08:21:55.207176+00","2023-09-12 08:21:55.207176+00","omgyescom",NULL,NULL,NULL,NULL,NULL,NULL
"b179ffc0-71f4-459f-a3a2-644ab203fa14","Rocket Card","2023-09-12 11:37:25.493255+00","2023-09-12 11:37:25.493274+00","rocketcard",NULL,NULL,NULL,NULL,NULL,NULL
"64aef5c0-3ce1-11ee-b561-21c372af3571","Drive to Win Podcast","2023-08-17 09:35:24.966004+00","2023-08-17 09:35:24.966004+00","drivetowinpodcast",NULL,NULL,NULL,NULL,NULL,NULL
"e9b1af70-3bf0-11ee-b3a6-d1bb7e578a09","Rochester's Original Craft Brewery","2023-08-16 04:53:59.413266+00","2023-08-16 04:53:59.413266+00","rochestersoriginalcraftbrewery",NULL,NULL,NULL,NULL,NULL,NULL
"55b7d720-3bf2-11ee-9c16-7f2fb006a67e","How to Kill Your Family by Bella Mackie","2023-08-16 05:04:10.136646+00","2023-08-16 05:04:10.136646+00","howtokillyourfamilybybellamackie",NULL,NULL,NULL,NULL,NULL,NULL
"0383b820-3ce7-11ee-989d-4f6649d2d5e7","Barefaced","2023-08-17 10:15:38.920886+00","2023-08-17 10:15:38.920886+00","barefaced",NULL,NULL,NULL,NULL,NULL,NULL
"bdd71b40-3cf1-11ee-af29-196481a980b9","ELIC","2023-08-17 11:32:26.490289+00","2023-08-17 11:32:26.490289+00","elic",NULL,NULL,NULL,NULL,NULL,NULL
"bc6f8240-3d70-11ee-be3a-fdc6a7cad001","TD Bank","2023-08-18 02:41:30.216243+00","2023-08-18 02:41:30.216243+00","tdbank",NULL,NULL,NULL,NULL,NULL,NULL
"1f2f3b60-3d93-11ee-9495-49ff8408baac","The Thick Podcast","2023-08-18 06:47:38.782891+00","2023-08-18 06:47:38.782891+00","thethickpodcast",NULL,NULL,NULL,NULL,NULL,NULL
"6cfeee20-3db7-11ee-aec7-2575d273a420","Tin House","2023-08-18 11:07:31.209887+00","2023-08-18 11:07:31.209887+00","tinhouse",NULL,NULL,NULL,NULL,NULL,NULL
"ca171d80-3fbf-11ee-b34f-2725611f16a8","All Trails Plus ","2023-08-21 01:12:25.693541+00","2023-08-21 01:12:25.693541+00","alltrailsplus",NULL,NULL,NULL,NULL,NULL,NULL
"504f0f60-3bfc-11ee-ab14-37141daa5573","The Jane Austen Podcast with Alison Larkin Realm","2023-08-16 06:15:36.030945+00","2023-08-16 06:15:36.030945+00","thejaneaustenpodcastwithalisonlarkinrealm",NULL,NULL,NULL,NULL,NULL,NULL
"96119e10-3e8a-11ee-b6a3-650af4f786d8","Terrible ","2023-08-19 12:19:03.928244+00","2023-08-19 12:19:03.928244+00","terrible",NULL,NULL,NULL,NULL,NULL,NULL
"df87e090-3e94-11ee-aa1a-a501e8d40207"," Nature Trail","2023-08-19 13:32:42.149416+00","2023-08-19 13:32:42.149416+00","naturetrail",NULL,NULL,NULL,NULL,NULL,NULL
"93701229-f475-4f69-bad8-a9ada0f85114","Crane and Company","2023-08-19 15:20:08.787877+00","2023-08-19 15:20:08.787877+00","craneandcompany",NULL,NULL,NULL,NULL,NULL,NULL
"92bf6700-3ea4-11ee-95ab-1721f794312b","Bedcheck Charlie","2023-08-19 15:25:05.268475+00","2023-08-19 15:25:05.268475+00","bedcheckcharlie",NULL,NULL,NULL,NULL,NULL,NULL
"39a1c132-373e-4461-a00f-10671d9f3c90","Angie's List","2023-08-19 15:33:50.768481+00","2023-08-19 15:33:50.768481+00","angieslist",NULL,NULL,NULL,NULL,NULL,NULL
"efac593f-470b-4169-aa10-106c4faad522","NetSuite by Oracle","2023-08-19 15:51:27.832465+00","2023-08-19 15:51:27.832465+00","netsuitebyoracle",NULL,NULL,NULL,NULL,NULL,NULL
"d4dca024-3865-4a9d-ae38-d2171d84985f","PODS Moving in Storage","2023-08-19 15:52:32.239232+00","2023-08-19 15:52:32.239232+00","podsmovinginstorage",NULL,NULL,NULL,NULL,NULL,NULL
"4adcd280-3f0b-11ee-8156-1969f4c31487","Golda ","2023-08-20 03:40:22.832065+00","2023-08-20 03:40:22.832065+00","golda",NULL,NULL,NULL,NULL,NULL,NULL
"5aa68bd0-3f28-11ee-aa21-39fc0ccfd914","ParlayPlay","2023-08-20 07:08:24.726053+00","2023-08-20 07:08:24.726053+00","parlayplay",NULL,NULL,NULL,NULL,NULL,NULL
"bbf94da0-3f2d-11ee-ad66-ff053855a2fd","Circus Sports","2023-08-20 07:46:55.491571+00","2023-08-20 07:46:55.491571+00","circussports",NULL,NULL,NULL,NULL,NULL,NULL
"30bd2a3f-4a8d-45ce-ac1f-4a19f2e5e666","Apple Podcasts and Wondery Plus","2023-08-20 16:51:31.393676+00","2023-08-20 16:51:31.393676+00","applepodcastsandwonderyplus",NULL,NULL,NULL,NULL,NULL,NULL
"a6c6a09a-1553-48f0-b9b3-a4c3d3c162a4","Fascinations","2023-08-20 19:24:33.051995+00","2023-08-20 19:24:33.052014+00","fascinations",NULL,NULL,NULL,NULL,NULL,NULL
"15ac4588-2417-4e35-a2ab-c66623187a75","12732elanastestadvertiser","2023-08-20 21:01:09.518694+00","2023-08-20 21:01:09.518718+00","12732elanastestadvertiser",NULL,NULL,NULL,NULL,NULL,NULL
"b233a375-de4f-4970-8988-7340025c4aa1","14409flti","2023-08-20 21:04:19.652214+00","2023-08-20 21:04:19.652236+00","14409flti",NULL,NULL,NULL,NULL,NULL,NULL
"7de0d3d0-3fb9-11ee-bddc-bf19fed407d6","Sports Galey Podcast","2023-08-21 00:27:20.849848+00","2023-08-21 00:27:20.849848+00","sportsgaleypodcast",NULL,NULL,NULL,NULL,NULL,NULL
"fe30a760-3fc6-11ee-8822-51f94d34bcc0","Sports GA League Podcast","2023-08-21 02:03:59.583237+00","2023-08-21 02:03:59.583237+00","sportsgaleaguepodcast",NULL,NULL,NULL,NULL,NULL,NULL
"d4296390-3fca-11ee-8822-51f94d34bcc0","Game Fix","2023-08-21 02:31:27.057773+00","2023-08-21 02:31:27.057773+00","gamefix",NULL,NULL,NULL,NULL,NULL,NULL
"c7201f70-3fd1-11ee-b435-176baffd641c","Bucks Report","2023-08-21 03:21:11.662528+00","2023-08-21 03:21:11.662528+00","bucksreport",NULL,NULL,NULL,NULL,NULL,NULL
"df368bc0-3fd2-11ee-8822-51f94d34bcc0","Milk 7,000 Quantum Edition","2023-08-21 03:29:01.571675+00","2023-08-21 03:29:01.571675+00","milk7000quantumedition",NULL,NULL,NULL,NULL,NULL,NULL
"11e4f440-3fd7-11ee-827b-d501f3052a12","Blakelys Bouquet","2023-08-21 03:59:04.590186+00","2023-08-21 03:59:04.590186+00","blakelysbouquet",NULL,NULL,NULL,NULL,NULL,NULL
"d061c050-3fe2-11ee-a049-dd454388ad0b","Thomas Coffee","2023-08-21 05:23:08.628915+00","2023-08-21 05:23:08.628915+00","thomascoffee",NULL,NULL,NULL,NULL,NULL,NULL
"4abb8570-3fe8-11ee-adb9-e94aec6f9994","#2 BBQ","2023-08-21 06:02:21.386948+00","2023-08-21 06:02:21.386948+00","#2bbq",NULL,NULL,NULL,NULL,NULL,NULL
"83050f50-3fed-11ee-aead-77999e708567","G for Gupa","2023-08-21 06:39:43.309069+00","2023-08-21 06:39:43.309069+00","gforgupa",NULL,NULL,NULL,NULL,NULL,NULL
"c4377ea0-3ff6-11ee-b1de-03fa413be2ba","Amazon Books","2023-08-21 07:45:58.160321+00","2023-08-21 07:45:58.160321+00","amazonbooks",NULL,NULL,NULL,NULL,NULL,NULL
"ba116c00-3ff7-11ee-8b5e-8528db3083c0","Mary's Gone Crackers","2023-08-21 07:52:50.634892+00","2023-08-21 07:52:50.634892+00","marysgonecrackers",NULL,NULL,NULL,NULL,NULL,NULL
"488e4660-4002-11ee-8efc-a75a5757fe2e","Eddie Izzard","2023-08-21 09:08:24.653018+00","2023-08-21 09:08:24.653018+00","eddieizzard",NULL,NULL,NULL,NULL,NULL,NULL
